,Close
119,17.67799949645996
120,17.91933250427246
121,17.805999755859375
122,17.468000411987305
123,17.884000778198242
124,17.94333267211914
125,18.667999267578125
126,18.64800071716309
127,17.858667373657227
128,16.997333526611328
129,17.19466781616211
130,17.27666664123535
131,17.477333068847656
132,17.709999084472656
133,17.542667388916016
134,17.778667449951172
135,18.310667037963867
136,18.817333221435547
137,17.784666061401367
138,17.857999801635742
139,17.81333351135254
140,17.694000244140625
141,16.867332458496094
142,17.654666900634766
143,17.58799934387207
144,17.785999298095703
145,17.74333381652832
146,17.332666397094727
147,17.75200080871582
148,18.0086669921875
149,16.408666610717773
150,16.167333602905273
151,16.076000213623047
152,15.824666976928713
153,15.878000259399414
154,16.167333602905273
155,16.209999084472656
156,16.999332427978516
157,17.381332397460938
158,17.016666412353516
159,16.14533233642578
160,15.38466739654541
161,14.591333389282228
162,14.66866683959961
163,14.989333152770996
164,16.19933319091797
165,16.565332412719727
166,16.604000091552734
167,15.908666610717772
168,16.512666702270508
169,16.3713321685791
170,16.1286678314209
171,16.544666290283203
172,16.5939998626709
173,16.565332412719727
174,16.682666778564453
175,16.87933349609375
176,16.904666900634766
177,17.483333587646484
178,17.471332550048828
179,17.374666213989258
180,17.613332748413086
181,17.395999908447266
182,17.40399932861328
183,17.541332244873047
184,17.12733268737793
185,16.562000274658203
186,16.44333267211914
187,16.559999465942383
188,15.991999626159668
189,16.504667282104492
190,16.40999984741211
191,16.097333908081055
192,15.46399974822998
193,15.114666938781738
194,14.71266746520996
195,14.371999740600586
196,14.616666793823242
197,14.458666801452637
198,14.753999710083008
199,15.133999824523926
200,15.206666946411133
201,14.20199966430664
202,14.005999565124512
203,14.114666938781738
204,13.939332962036133
205,14.350666999816896
206,14.023332595825195
207,14.197333335876465
208,14.108667373657228
209,13.795332908630373
210,14.252667427062988
211,13.890000343322754
212,15.44200038909912
213,15.451333045959473
214,15.490667343139648
215,15.022000312805176
216,14.43333339691162
217,14.60533332824707
218,14.196000099182127
219,13.812666893005373
220,14.28733253479004
221,14.266667366027832
222,14.73799991607666
223,14.786666870117188
224,14.667332649230955
225,14.516667366027832
226,14.550000190734863
227,15.309332847595217
228,15.440667152404783
229,15.350666999816896
230,15.812666893005373
231,15.465999603271484
232,15.513999938964844
233,15.358667373657228
234,15.408666610717772
235,15.114666938781738
236,14.968000411987305
237,15.137999534606934
238,14.468000411987305
239,14.571999549865724
240,14.739333152770996
241,15.633999824523926
242,15.559332847595217
243,15.36400032043457
244,15.503999710083008
245,15.329999923706056
246,15.313332557678224
247,15.371333122253418
248,15.263333320617676
249,15.812666893005373
250,15.87266731262207
251,16.000667572021484
252,14.894000053405762
253,14.895333290100098
254,14.602666854858398
255,14.376667022705078
256,14.06666660308838
257,13.856666564941406
258,13.998000144958496
259,13.354000091552734
260,13.745332717895508
261,13.666000366210938
262,13.64799976348877
263,13.24666690826416
264,13.33133316040039
265,13.50333309173584
266,13.092000007629396
267,12.904000282287598
268,12.538000106811523
269,12.646666526794434
270,12.74666690826416
271,13.129332542419434
272,12.185333251953123
273,11.565333366394045
274,11.68866729736328
275,10.84000015258789
276,9.866000175476074
277,9.883333206176758
278,9.57800006866455
279,10.031332969665527
280,10.06933307647705
281,10.344667434692385
282,11.245332717895508
283,11.118000030517578
284,11.10533332824707
285,11.849332809448242
286,11.814000129699709
287,11.93333339691162
288,12.495332717895508
289,12.689332962036133
290,12.795332908630373
291,12.423333168029783
292,12.555999755859377
293,13.04933261871338
294,13.402667045593262
295,13.685999870300291
296,13.506667137145996
297,13.914667129516602
298,13.678667068481444
299,13.833333015441896
300,14.34333324432373
301,14.555999755859377
302,14.795332908630373
303,15.092000007629396
304,15.515999794006348
305,15.887999534606934
306,15.616000175476074
307,14.838666915893556
308,15.18333339691162
309,15.350666999816896
310,15.342000007629396
311,15.12600040435791
312,15.317999839782717
313,15.839332580566406
314,16.465999603271484
315,17.031333923339844
316,17.69466781616211
317,17.14666748046875
318,16.67133331298828
319,16.661333084106445
320,16.521333694458008
321,16.968666076660156
322,16.790666580200195
323,16.96733283996582
324,16.92533302307129
325,16.4913330078125
326,16.6646671295166
327,16.55266761779785
328,16.916667938232422
329,16.788000106811523
330,16.916000366210938
331,16.764667510986328
332,16.513999938964844
333,16.05066680908203
334,16.1200008392334
335,15.48799991607666
336,14.837332725524902
337,14.10200023651123
338,14.32866668701172
339,13.928000450134276
340,13.912667274475098
341,13.93066692352295
342,13.8186674118042
343,13.84066677093506
344,13.88599967956543
345,13.644000053405762
346,14.07800006866455
347,14.347332954406738
348,14.685333251953123
349,14.414667129516602
350,14.52733325958252
351,14.638667106628418
352,15.008000373840332
353,14.869333267211914
354,14.881999969482422
355,14.637332916259766
356,14.597332954406738
357,14.599332809448242
358,14.711999893188477
359,15.489333152770996
360,15.701333045959473
361,15.290666580200195
362,14.586000442504885
363,14.524666786193848
364,14.330666542053224
365,14.513333320617676
366,14.528667449951172
367,14.364666938781738
368,14.646666526794434
369,14.640666961669922
370,13.11066722869873
371,13.09333324432373
372,12.876667022705078
373,13.236666679382324
374,13.452667236328123
375,14.012666702270508
376,14.152000427246094
377,14.43333339691162
378,14.26533317565918
379,14.29599952697754
380,14.395999908447266
381,14.45199966430664
382,14.985333442687988
383,14.976667404174805
384,14.835332870483398
385,14.768667221069336
386,14.69333267211914
387,15.083333015441896
388,15.017333030700684
389,15.223999977111816
390,14.699999809265137
391,14.817999839782717
392,15.333999633789062
393,15.300666809082031
394,15.232666969299316
395,15.37399959564209
396,15.652667045593262
397,15.333999633789062
398,15.146666526794434
399,15.052666664123535
400,15.37399959564209
401,15.335332870483398
402,15.077333450317385
403,15.272000312805176
404,15.043333053588867
405,14.994000434875488
406,15.040666580200195
407,15.03933334350586
408,14.907333374023438
409,14.88266658782959
410,14.900667190551758
411,15.0
412,14.862000465393066
413,14.989333152770996
414,14.841333389282228
415,14.730667114257812
416,14.666000366210938
417,14.346667289733888
418,14.089332580566406
419,14.133999824523926
420,13.38466739654541
421,13.185333251953123
422,13.522000312805176
423,13.447333335876465
424,13.157333374023438
425,12.964667320251465
426,13.220000267028809
427,13.06999969482422
428,13.093999862670898
429,13.361332893371582
430,13.69333267211914
431,13.755999565124512
432,13.642666816711426
433,13.6813325881958
434,13.76200008392334
435,13.829999923706056
436,13.932666778564451
437,13.720666885375977
438,13.751333236694336
439,13.380000114440918
440,13.60200023651123
441,14.24666690826416
442,14.093999862670898
443,13.897333145141602
444,13.399999618530272
445,13.107333183288574
446,13.396666526794434
447,13.34000015258789
448,13.434000015258787
449,13.349332809448242
450,13.100666999816896
451,12.93066692352295
452,13.273332595825195
453,13.570667266845703
454,13.273332595825195
455,13.339332580566406
456,13.517333030700684
457,13.489333152770996
458,13.482666969299316
459,13.600666999816896
460,13.33133316040039
461,13.182000160217283
462,12.719332695007324
463,12.534667015075684
464,12.494667053222656
465,12.70400047302246
466,12.880666732788086
467,12.996000289916992
468,12.670666694641112
469,12.356666564941406
470,12.570667266845703
471,12.096667289733888
472,12.251333236694336
473,12.26200008392334
474,12.577333450317385
475,12.334667205810549
476,12.3013334274292
477,12.744667053222656
478,12.87600040435791
479,13.109999656677246
480,13.074666976928713
481,12.637999534606934
482,12.626667022705078
483,12.125332832336426
484,12.097999572753906
485,12.453332901000977
486,12.390000343322754
487,12.876667022705078
488,12.81933307647705
489,12.812000274658203
490,12.82866668701172
491,13.210000038146973
492,13.246000289916992
493,13.17199993133545
494,13.499333381652832
495,13.51533317565918
496,13.919333457946776
497,13.846667289733888
498,13.896666526794434
499,14.22266674041748
500,14.635333061218262
501,14.649333000183104
502,14.312000274658203
503,14.246000289916992
504,14.465999603271484
505,15.13266658782959
506,15.116666793823242
507,15.267333030700684
508,15.41866683959961
509,15.324666976928713
510,15.315333366394045
511,15.305999755859377
512,15.850000381469728
513,15.70533275604248
514,15.890666961669922
515,16.250667572021484
516,16.315332412719727
517,16.594667434692383
518,16.974000930786133
519,16.96466636657715
520,16.833999633789062
521,16.863332748413086
522,16.708667755126953
523,16.795333862304688
524,16.615999221801758
525,16.770000457763672
526,16.755332946777344
527,17.184667587280273
528,17.165332794189453
529,17.472000122070312
530,17.946666717529297
531,17.948667526245117
532,18.706666946411133
533,18.73200035095215
534,18.65066719055176
535,17.93000030517578
536,18.148666381835938
537,18.49266624450684
538,18.233999252319336
539,17.06599998474121
540,17.133333206176758
541,16.415332794189453
542,16.666000366210938
543,16.667999267578125
544,16.698667526245117
545,16.771333694458008
546,16.747333526611328
547,16.57266616821289
548,16.45800018310547
549,16.32666778564453
550,16.246000289916992
551,16.411333084106445
552,17.200000762939453
553,17.048667907714844
554,17.469999313354492
555,17.433332443237305
556,17.461332321166992
557,16.711999893188477
558,17.000667572021484
559,16.985332489013672
560,17.54400062561035
561,18.014667510986328
562,18.49666786193848
563,18.492000579833984
564,18.527999877929688
565,18.553333282470703
566,19.90133285522461
567,20.24666786193848
568,19.666667938232425
569,19.913333892822266
570,20.16933250427246
571,20.826000213623047
572,20.58066749572754
573,19.78933334350586
574,20.26666641235352
575,20.09600067138672
576,20.01666641235352
577,20.368000030517575
578,20.167333602905277
579,20.37333297729492
580,20.53533363342285
581,20.91933250427246
582,20.67799949645996
583,20.57533264160156
584,20.9379997253418
585,21.52199935913086
586,21.25933265686035
587,20.73466682434082
588,19.69733238220215
589,20.55666732788086
590,20.47933387756348
591,21.417333602905277
592,21.68133354187012
593,21.540000915527344
594,21.65399932861328
595,21.058666229248047
596,21.13400077819824
597,20.40733337402344
598,20.87066650390625
599,20.722000122070312
600,20.690000534057617
601,20.257333755493164
602,20.68133354187012
603,21.121999740600582
604,21.676000595092773
605,22.34000015258789
606,22.733999252319336
607,22.691333770751957
608,22.656667709350582
609,23.15466690063477
610,23.523332595825195
611,23.976667404174805
612,24.666667938232425
613,23.821332931518555
614,23.93400001525879
615,25.06333351135254
616,25.37733268737793
617,25.022666931152344
618,24.76000022888184
619,24.65333366394043
620,24.81599998474121
621,25.09333229064941
622,25.507333755493164
623,25.56333351135254
624,25.166000366210938
625,24.15800094604492
626,24.74933242797852
627,24.049999237060547
628,24.107332229614254
629,23.507999420166016
630,21.80599975585937
631,20.588666915893555
632,20.881332397460938
633,21.06999969482422
634,21.814666748046875
635,21.968000411987305
636,21.560667037963867
637,21.851999282836918
638,21.30466651916504
639,21.882667541503903
640,21.68400001525879
641,21.994667053222656
642,21.893333435058597
643,22.834667205810547
644,22.63999938964844
645,22.92333221435547
646,22.297332763671875
647,22.33799934387207
648,21.564666748046875
649,21.30466651916504
650,21.72599983215332
651,23.139333724975582
652,23.79400062561035
653,23.67799949645996
654,24.347999572753903
655,24.235332489013672
656,23.69333267211914
657,23.857999801635746
658,24.253332138061523
659,24.155332565307617
660,24.194000244140625
661,23.461332321166992
662,23.16399955749512
663,22.52400016784668
664,22.75666618347168
665,23.51799964904785
666,23.52866744995117
667,23.203332901000977
668,23.04400062561035
669,23.15733337402344
670,23.545333862304688
671,23.726667404174805
672,23.69333267211914
673,23.30599975585937
674,22.96866607666016
675,23.374000549316406
676,22.893333435058597
677,24.246000289916992
678,24.183332443237305
679,24.415332794189453
680,25.176000595092773
681,25.320667266845703
682,25.666667938232425
683,25.00666618347168
684,24.92733383178711
685,24.43199920654297
686,23.4060001373291
687,22.99933242797852
688,23.01666641235352
689,22.731332778930664
690,22.63999938964844
691,22.739999771118164
692,22.768667221069336
693,23.209333419799805
694,23.667333602905277
695,23.68866729736328
696,23.79199981689453
697,22.862667083740234
698,23.70599937438965
699,23.63999938964844
700,23.71199989318848
701,23.704666137695312
702,23.37333297729492
703,23.71666717529297
704,23.976667404174805
705,23.45400047302246
706,23.00666618347168
707,22.468000411987305
708,22.48933219909668
709,21.7226676940918
710,21.744667053222656
711,21.391332626342773
712,21.338666915893555
713,22.101999282836918
714,21.405332565307617
715,19.950666427612305
716,20.4060001373291
717,20.185333251953125
718,20.40333366394043
719,20.292667388916016
720,20.19933319091797
721,20.19933319091797
722,21.02666664123535
723,20.57999992370605
724,20.753332138061523
725,20.833332061767575
726,21.003332138061523
727,20.582666397094727
728,21.187332153320312
729,20.84000015258789
730,21.036666870117188
731,21.12066650390625
732,21.170000076293945
733,20.502666473388672
734,20.59000015258789
735,20.435333251953125
736,20.34666633605957
737,20.24666786193848
738,20.88400077819824
739,20.74933242797852
740,21.0086669921875
741,21.92733383178711
742,22.735332489013672
743,22.601999282836918
744,22.525999069213867
745,22.89666748046875
746,22.591333389282227
747,22.07333374023437
748,21.93199920654297
749,22.11066627502441
750,21.68000030517578
751,21.152666091918945
752,20.775999069213867
753,21.02400016784668
754,20.75666618347168
755,21.368667602539062
756,21.149999618530277
757,20.974666595458984
758,21.10533332824707
759,22.42733383178711
760,22.246000289916992
761,22.31999969482422
762,22.530000686645508
763,22.4146671295166
764,22.67066764831543
765,23.143999099731445
766,22.971332550048828
767,23.334667205810547
768,23.437332153320312
769,23.519332885742188
770,23.05933380126953
771,22.50933265686035
772,22.856666564941406
773,23.302000045776367
774,23.05466651916504
775,23.62066650390625
776,23.28333282470703
777,22.916667938232425
778,22.208667755126957
779,22.264667510986328
780,23.0
781,21.01533317565918
782,20.69466781616211
783,21.048667907714844
784,21.577333450317383
785,21.48733329772949
786,22.271333694458008
787,22.36599922180176
788,22.31800079345703
789,22.21999931335449
790,23.077999114990234
791,23.46999931335449
792,23.827999114990234
793,23.39933204650879
794,22.87066650390625
795,22.062000274658203
796,22.341333389282227
797,22.22333335876465
798,21.8799991607666
799,22.15333366394043
800,21.940000534057617
801,21.81133270263672
802,23.03400039672852
803,22.78933334350586
804,21.775333404541016
805,21.706666946411133
806,21.42333221435547
807,20.90399932861328
808,20.703332901000977
809,21.101999282836918
810,20.606666564941406
811,20.1026668548584
812,20.27866744995117
813,18.61199951171875
814,17.185333251953125
815,17.742000579833984
816,16.832000732421875
817,17.8353328704834
818,19.12933349609375
819,20.381332397460938
820,19.953332901000977
821,19.310667037963867
822,20.31333351135254
823,20.062000274658203
824,19.60533332824707
825,20.022666931152344
826,19.41399955749512
827,19.179332733154297
828,19.55666732788086
829,20.005332946777344
830,19.34933280944824
831,18.891332626342773
832,18.8973331451416
833,18.71266746520996
834,19.03199958801269
835,19.60533332824707
836,19.59333229064941
837,19.994667053222656
838,20.07666778564453
839,18.96333312988281
840,19.606000900268555
841,20.184667587280277
842,20.131332397460938
843,20.456666946411133
844,20.334667205810547
845,20.070667266845703
846,19.46466636657715
847,18.94533348083496
848,19.09866714477539
849,18.96933364868164
850,18.454666137695312
851,18.965999603271484
852,18.333999633789062
853,18.60466766357422
854,18.523332595825195
855,18.59000015258789
856,18.917333602905277
857,19.447999954223636
858,18.98200035095215
859,19.454666137695312
860,19.78266716003418
861,19.408666610717773
862,21.299999237060547
863,21.07266616821289
864,21.17733383178711
865,22.13999938964844
866,22.851333618164062
867,22.985332489013672
868,23.847999572753903
869,23.87800025939941
870,24.722000122070312
871,23.503332138061523
872,24.14800071716309
873,23.167333602905277
874,22.242000579833984
875,22.200666427612305
876,22.799999237060547
877,22.96666717529297
878,23.32866668701172
879,22.86333274841309
880,22.33799934387207
881,20.724000930786133
882,20.61066627502441
883,20.59333229064941
884,21.233999252319336
885,21.49799919128418
886,21.263999938964844
887,21.11400032043457
888,21.257999420166016
889,20.67333221435547
890,21.512666702270508
891,21.59000015258789
892,21.34866714477539
893,20.905332565307617
894,20.21333312988281
895,19.82866668701172
896,20.582666397094727
897,20.44333267211914
898,19.812000274658203
899,19.344667434692383
900,19.875999450683597
901,20.05599975585937
902,23.30266761779785
903,23.211332321166992
904,22.79933357238769
905,25.30466651916504
906,24.689332962036133
907,23.49666786193848
908,23.69933319091797
909,23.76066780090332
910,23.176000595092773
911,22.57933235168457
912,22.36333274841309
913,20.36666679382324
914,20.562667846679688
915,21.459999084472656
916,21.44266700744629
917,21.34000015258789
918,21.521333694458008
919,21.284666061401367
920,20.790666580200195
921,20.333999633789062
922,20.209999084472656
923,20.11066627502441
924,19.26333236694336
925,18.715999603271484
926,18.729999542236328
927,17.549333572387695
928,19.03333282470703
929,18.62933349609375
930,19.369333267211918
931,19.297332763671875
932,19.68000030517578
933,19.6560001373291
934,18.997333526611328
935,19.934667587280277
936,19.8886661529541
937,19.940000534057617
938,19.978666305541992
939,20.06599998474121
940,20.6386661529541
941,20.501333236694336
942,17.65133285522461
943,20.71333312988281
944,20.06800079345703
945,19.65333366394043
946,18.788667678833008
947,17.463333129882812
948,16.70400047302246
949,17.520000457763672
950,17.125333786010742
951,16.815332412719727
952,17.25200080871582
953,17.305999755859375
954,18.439332962036133
955,18.118667602539062
956,17.5939998626709
957,17.333332061767578
958,17.39666748046875
959,19.60933303833008
960,19.233333587646484
961,20.99066734313965
962,22.059999465942383
963,22.32333374023437
964,21.99333381652832
965,22.488000869750977
966,22.95199966430664
967,23.0939998626709
968,22.76000022888184
969,22.73733329772949
970,23.21066665649414
971,23.426666259765625
972,23.367332458496094
973,22.0853328704834
974,22.582000732421875
975,22.933332443237305
976,23.22933387756348
977,23.62066650390625
978,23.564666748046875
979,23.166000366210938
980,22.54599952697754
981,21.722000122070312
982,23.06666755676269
983,22.92799949645996
984,23.191333770751957
985,22.744667053222656
986,23.365333557128903
987,23.89933204650879
988,23.979999542236328
989,24.20400047302246
990,23.86466789245605
991,24.34333229064941
992,24.450666427612305
993,24.440000534057617
994,25.119333267211918
995,24.38066673278809
996,23.22800064086914
997,22.46866607666016
998,22.197999954223636
999,21.025333404541016
1000,21.31800079345703
1001,19.69266700744629
1002,21.73933219909668
1003,21.07533264160156
1004,22.257999420166016
1005,22.18666648864746
1006,20.67466735839844
1007,20.02400016784668
1008,21.179332733154297
1009,22.33066749572754
1010,22.356666564941406
1011,22.568666458129883
1012,22.99799919128418
1013,23.15066719055176
1014,22.293333053588867
1015,22.96199989318848
1016,23.06999969482422
1017,23.15399932861328
1018,20.15066719055176
1019,19.92799949645996
1020,19.172666549682617
1021,19.43400001525879
1022,19.80266761779785
1023,19.7586669921875
1024,19.83066749572754
1025,20.584667205810547
1026,20.468000411987305
1027,20.81399917602539
1028,20.85933303833008
1029,21.42333221435547
1030,21.14800071716309
1031,20.500667572021484
1032,20.386667251586918
1033,20.856000900268555
1034,20.78733253479004
1035,20.544666290283203
1036,20.251333236694336
1037,20.525333404541016
1038,20.375999450683597
1039,20.17066764831543
1040,19.415332794189453
1041,19.6473331451416
1042,19.917999267578125
1043,19.857332229614254
1044,20.982667922973636
1045,21.32533264160156
1046,19.652666091918945
1047,19.02400016784668
1048,18.43600082397461
1049,18.416000366210938
1050,18.439332962036133
1051,18.94266700744629
1052,19.39466667175293
1053,18.89066696166992
1054,19.263999938964844
1055,19.33066749572754
1056,18.36199951171875
1057,17.965999603271484
1058,17.83133316040039
1059,18.239999771118164
1060,18.26799964904785
1061,17.635332107543945
1062,17.3613338470459
1063,17.851333618164062
1064,18.32200050354004
1065,18.57466697692871
1066,18.65733337402344
1067,19.27866744995117
1068,19.058666229248047
1069,19.45400047302246
1070,17.851999282836914
1071,18.33066749572754
1072,18.21333312988281
1073,18.15399932861328
1074,18.40399932861328
1075,17.89466667175293
1076,17.84666633605957
1077,17.7586669921875
1078,18.224000930786133
1079,18.082000732421875
1080,18.21733283996582
1081,17.516666412353516
1082,17.593332290649414
1083,17.243999481201172
1084,16.5086669921875
1085,15.675999641418455
1086,16.097999572753906
1087,15.912667274475098
1088,15.600666999816896
1089,16.273332595825195
1090,17.00200080871582
1091,17.022666931152344
1092,16.470666885375977
1093,16.32266616821289
1094,16.131999969482422
1095,15.968000411987305
1096,15.133999824523926
1097,15.487333297729492
1098,15.463333129882812
1099,15.222000122070312
1100,14.0686674118042
1101,13.690667152404783
1102,13.67199993133545
1103,12.84866714477539
1104,13.03266716003418
1105,12.708666801452637
1106,12.579999923706056
1107,12.657333374023438
1108,12.54800033569336
1109,12.343999862670898
1110,11.9313325881958
1111,12.90666675567627
1112,13.105999946594238
1113,13.729999542236328
1114,13.633333206176758
1115,14.19200038909912
1116,14.473333358764648
1117,13.95066738128662
1118,14.260666847229004
1119,14.32800006866455
1120,15.001999855041504
1121,14.982666969299316
1122,15.095333099365234
1123,14.641332626342772
1124,14.790666580200195
1125,14.90933322906494
1126,14.650667190551758
1127,14.618000030517578
1128,14.855999946594238
1129,14.897333145141602
1130,15.14466667175293
1131,14.970000267028809
1132,15.65999984741211
1133,15.539999961853027
1134,15.355999946594238
1135,15.337332725524902
1136,15.928000450134276
1137,15.90666675567627
1138,16.338666915893555
1139,16.899999618530273
1140,16.825332641601562
1141,16.99066734313965
1142,16.902666091918945
1143,17.211999893188477
1144,17.045333862304688
1145,17.344667434692383
1146,17.658666610717773
1147,15.254667282104492
1148,15.202667236328123
1149,15.718000411987305
1150,16.150667190551758
1151,16.107332229614258
1152,15.59000015258789
1153,15.62266731262207
1154,15.221332550048828
1155,15.383333206176758
1156,15.56133270263672
1157,15.886667251586914
1158,15.667332649230955
1159,15.267333030700684
1160,15.666666984558104
1161,14.641332626342772
1162,14.37600040435791
1163,14.662667274475098
1164,15.121999740600586
1165,15.057332992553713
1166,14.722000122070312
1167,14.8100004196167
1168,14.09333324432373
1169,14.333333015441896
1170,14.272000312805176
1171,14.37266731262207
1172,14.780667304992676
1173,15.040666580200195
1174,15.000666618347168
1175,14.711999893188477
1176,15.305333137512209
1177,15.16333293914795
1178,15.452667236328123
1179,15.702667236328123
1180,16.47333335876465
1181,16.391332626342773
1182,16.34666633605957
1183,16.187332153320312
1184,16.319332122802734
1185,16.232667922973633
1186,16.440000534057617
1187,16.041332244873047
1188,16.082000732421875
1189,14.880666732788086
1190,15.24666690826416
1191,16.17066764831543
1192,16.142000198364258
1193,16.058000564575195
1194,16.312667846679688
1195,16.208667755126953
1196,15.535332679748535
1197,15.428667068481444
1198,15.847999572753906
1199,16.003332138061523
1200,16.302000045776367
1201,16.31599998474121
1202,16.525999069213867
1203,17.130666732788086
1204,17.19266700744629
1205,17.316667556762695
1206,17.46466636657715
1207,17.1299991607666
1208,16.899999618530273
1209,17.038667678833008
1210,16.978666305541992
1211,19.978666305541992
1212,21.875333786010746
1213,21.84733390808105
1214,21.08133316040039
1215,21.000667572021484
1216,20.994667053222656
1217,20.88733291625977
1218,21.1646671295166
1219,21.14800071716309
1220,21.77199935913086
1221,22.369333267211918
1222,22.47599983215332
1223,23.006000518798828
1224,23.32866668701172
1225,23.073999404907227
1226,23.290000915527344
1227,23.47800064086914
1228,23.332666397094727
1229,23.968000411987305
1230,23.481332778930664
1231,23.655332565307617
1232,22.202667236328125
1233,22.422666549682617
1234,21.92799949645996
1235,22.086000442504883
1236,21.996000289916992
1237,22.32466697692871
1238,22.413333892822266
1239,22.20199966430664
1240,22.024667739868164
1241,22.392667770385746
1242,22.635332107543945
1243,23.256000518798828
1244,23.51333236694336
1245,23.978666305541992
1246,23.892667770385746
1247,25.433332443237305
1248,25.266000747680664
1249,26.209999084472656
1250,26.93600082397461
1251,27.03933334350586
1252,27.947999954223636
1253,28.350000381469727
1254,28.72933387756348
1255,28.691999435424805
1256,27.64666748046875
1257,27.8886661529541
1258,28.68400001525879
1259,29.53400039672852
1260,30.1026668548584
1261,31.270666122436523
1262,32.80933380126953
1263,32.089332580566406
1264,31.87666702270508
1265,34.990665435791016
1266,35.861331939697266
1267,34.56666564941406
1268,34.232666015625
1269,34.03333282470703
1270,36.47999954223633
1271,37.97066879272461
1272,38.14666748046875
1273,37.654666900634766
1274,37.20133209228516
1275,37.79333114624024
1276,38.732666015625
1277,42.72066879272461
1278,43.37133407592773
1279,52.0
1280,59.137332916259766
1281,48.97999954223633
1282,49.93066787719727
1283,49.87133407592773
1284,51.41866683959961
1285,51.62533187866211
1286,51.15266799926758
1287,53.59999847412109
1288,53.33533477783203
1289,57.22666549682617
1290,61.16133117675781
1291,59.96066665649414
1292,60.06666564941406
1293,55.58599853515625
1294,53.32733154296875
1295,51.91999816894531
1296,45.26666641235352
1297,44.53266525268555
1298,49.574668884277344
1299,49.70066833496094
1300,49.96666717529297
1301,48.30266571044922
1302,46.89866638183594
1303,40.53333282470703
1304,43.02199935913086
1305,42.28200149536133
1306,37.369998931884766
1307,36.44133377075195
1308,29.67133331298828
1309,28.68000030517578
1310,24.08133316040039
1311,28.50933265686035
1312,28.50200080871582
1313,28.952667236328125
1314,33.66666793823242
1315,35.95000076293945
1316,35.21066665649414
1317,34.29066848754883
1318,33.47533416748047
1319,34.93333435058594
1320,32.104000091552734
1321,30.29800033569336
1322,32.000667572021484
1323,34.41600036621094
1324,36.36333465576172
1325,36.589332580566406
1326,38.20000076293945
1327,43.39666748046875
1328,47.32600021362305
1329,48.65533447265625
1330,49.68066787719727
1331,50.25933456420898
1332,49.75733184814453
1333,45.78133392333984
1334,48.80733489990234
1335,47.04199981689453
1336,48.34333419799805
1337,53.25
1338,51.27466583251953
1339,53.367332458496094
1340,52.12533187866211
1341,46.75466537475586
1342,50.74599838256836
1343,51.2140007019043
1344,52.172000885009766
1345,52.00266647338867
1346,54.62799835205078
1347,54.08599853515625
1348,53.96066665649414
1349,52.73066711425781
1350,53.55533218383789
1351,53.27799987792969
1352,54.242000579833984
1353,53.867332458496094
1354,54.37066650390625
1355,55.17333221435547
1356,54.45866775512695
1357,54.5913314819336
1358,54.68199920654297
1359,53.72066879272461
1360,55.66666793823242
1361,59.87333297729492
1362,58.77066802978516
1363,58.86399841308594
